MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
20,RL,67,8308,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20,TA,Gd,CBlock,TA,TA,No,BLQ,132,LwQ,841,115,1088,GasA,TA,Y,SBrkr,1088,0,0,1088,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,2002,Unf,2,520,TA,TA,P,0,0,0,0,0,0,NA,NA,NA,0,6,2007,COD,110000
20,RL,67,8777,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,GasA,Ex,Y,SBrkr,1126,0,0,1126,0,0,2,0,2,1,Gd,5,Typ,0,NA,Detchd,2002,Fin,2,520,TA,TA,N,0,96,0,0,0,0,NA,MnPrv,NA,0,5,2009,WD ,108000
60,RL,51,8029,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,2005,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,NA,NA,NA,0,7,2008,WD ,176000
60,RL,57,8918,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,745,745,GasA,Ex,Y,SBrkr,745,745,0,1490,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,392,TA,TA,Y,36,20,0,0,0,0,NA,NA,NA,0,7,2009,WD ,167800
80,RL,59,9587,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,GasA,Ex,Y,SBrkr,1166,0,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2005,Fin,2,400,TA,TA,Y,212,0,0,0,0,0,NA,NA,NA,0,7,2008,WD ,190000
60,RL,74,9056,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,707,707,GasA,Ex,Y,SBrkr,707,707,0,1414,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004,Fin,2,403,TA,TA,Y,100,35,0,0,0,0,NA,NA,NA,0,10,2006,WD ,178000
60,RL,71,7795,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,425,Unf,0,291,716,GasA,Ex,Y,SBrkr,716,716,0,1432,1,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004,Fin,2,432,TA,TA,Y,100,51,0,0,0,0,NA,NA,NA,0,7,2009,WD ,188500
80,RL,61,9734,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,241,Rec,113,30,384,GasA,Ex,Y,SBrkr,744,630,0,1374,0,0,2,1,3,1,Gd,7,Typ,0,NA,BuiltIn,2004,Fin,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,167000
80,RL,76,9967,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,2000,RFn,2,400,TA,TA,Y,100,0,0,0,0,0,NA,NA,NA,0,12,2007,WD ,170000
80,RL,62,7750,Pave,NA,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999,RFn,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2009,WD ,156000
80,RL,64,7848,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,384,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999,Fin,2,410,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2009,WD ,168000
80,RL,57,8923,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,189,Unf,0,195,384,GasA,Gd,Y,SBrkr,751,631,0,1382,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1998,Fin,2,396,TA,TA,Y,256,0,0,0,0,0,NA,NA,NA,0,2,2009,WD ,177500
60,RL,63,8402,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,789,789,GasA,Gd,Y,SBrkr,789,676,0,1465,0,0,2,1,3,1,TA,7,Typ,1,Gd,Attchd,1998,Fin,2,393,TA,TA,Y,0,75,0,0,0,0,NA,NA,NA,0,5,2010,WD ,180400
80,RL,56,8872,Pave,NA,IR1,HLS,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,754,630,0,1384,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1997,Fin,2,390,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2007,WD ,161500
60,RL,65,8139,Pave,NA,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119,TA,TA,PConc,Gd,TA,No,ALQ,476,Unf,0,204,680,GasA,Gd,Y,SBrkr,680,790,0,1470,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995,Fin,2,420,TA,TA,Y,192,49,0,0,0,0,NA,NA,NA,0,10,2008,WD ,165000
30,RM,50,7000,Pave,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,Rec,299,GLQ,40,555,894,GasA,TA,Y,SBrkr,919,0,0,919,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1926,Unf,1,195,TA,TA,P,0,0,116,0,0,0,NA,MnPrv,NA,0,7,2008,WD ,126000
50,RM,40,5436,Pave,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,0,61,796,GasA,Gd,Y,SBrkr,796,358,0,1154,1,0,1,0,3,1,Gd,7,Typ,0,NA,Detchd,1922,Unf,1,240,TA,TA,N,0,96,0,0,0,0,NA,MnPrv,NA,0,5,2010,WD ,125500
30,RM,71,6900,Pave,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,125,212,740,GasA,Ex,Y,SBrkr,778,0,0,778,0,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1966,Fin,1,924,Ex,Ex,Y,0,25,0,0,0,0,NA,NA,NA,0,2,2008,WD ,120500
50,RM,60,6000,Pave,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,720,720,GasA,Gd,Y,SBrkr,760,330,0,1090,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1940,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD ,120000
30,RM,60,7200,Pave,NA,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1925,1992,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1040,1040,GasA,Gd,Y,SBrkr,1040,0,0,1040,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1993,Unf,2,320,TA,TA,Y,0,132,0,0,0,0,NA,NA,NA,0,7,2008,WD ,127500
20,RL,70,9116,Pave,NA,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1491,1491,GasA,Ex,Y,SBrkr,1491,0,0,1491,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2001,RFn,2,490,TA,TA,Y,120,100,0,0,0,0,NA,NA,NA,0,5,2006,WD ,209000
120,RM,32,4500,Pave,NA,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,1204,GasA,Ex,Y,SBrkr,1204,0,0,1204,1,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1998,Fin,2,412,TA,TA,Y,0,247,0,0,0,0,NA,NA,NA,0,6,2009,WD ,162000
120,RM,32,4500,Pave,NA,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,Ex,TA,No,GLQ,897,Unf,0,319,1216,GasA,Ex,Y,SBrkr,1216,0,0,1216,1,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1998,Unf,2,402,TA,TA,Y,0,125,0,0,0,0,NA,NA,NA,0,5,2006,WD ,164000
120,RM,32,4500,Pave,NA,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443,TA,Gd,PConc,Ex,Gd,No,GLQ,1201,Unf,0,36,1237,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1998,Fin,2,405,TA,TA,Y,0,199,0,0,0,0,NA,NA,NA,0,3,2006,WD ,153500
120,RM,32,4500,Pave,NA,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197,TA,TA,PConc,Ex,TA,No,GLQ,864,Unf,0,325,1189,GasA,Ex,Y,SBrkr,1189,0,0,1189,1,0,2,0,2,1,TA,4,Typ,0,NA,Attchd,1997,RFn,2,392,TA,TA,Y,0,122,0,0,0,0,NA,NA,NA,0,4,2008,WD ,160500
120,RM,62,6710,Pave,NA,IR1,Lvl,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134,TA,TA,PConc,Ex,TA,Av,Rec,16,GLQ,904,0,920,GasA,Ex,Y,SBrkr,936,0,0,936,2,0,0,1,0,1,TA,3,Typ,0,NA,Attchd,1996,Fin,2,460,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,6,2007,WD ,140000
85,RL,54,7244,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619,Unf,0,149,768,GasA,Ex,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1987,Unf,2,624,TA,TA,Y,104,0,0,0,0,0,NA,NA,NA,0,4,2007,WD ,129500
80,RL,55,7700,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,No,BLQ,271,Unf,0,30,301,GasA,Ex,Y,FuseA,1145,0,0,1145,0,0,1,0,3,1,TA,6,Min2,0,NA,Detchd,1993,Unf,2,684,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,9,2006,WD ,127000
50,RL,50,7500,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,784,784,GasA,Ex,Y,FuseA,900,412,0,1312,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1953,Unf,2,649,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,10,2006,WD ,127000
20,RL,73,8760,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,873,Unf,0,63,936,GasA,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,Gd,4,Typ,0,NA,Attchd,1957,RFn,1,315,TA,TA,Y,0,0,0,219,0,0,NA,NA,NA,0,9,2007,WD ,141000
20,RL,71,8540,Pave,NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1956,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,114,ALQ,691,120,925,GasA,TA,Y,SBrkr,925,0,0,925,1,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1956,Unf,1,252,TA,TA,Y,152,0,0,0,0,0,NA,NA,NA,0,6,2007,WD ,127000
60,RL,69,7590,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,TA,TA,CBlock,TA,TA,No,BLQ,512,Unf,0,148,660,GasA,TA,Y,SBrkr,660,688,0,1348,0,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1966,RFn,2,453,TA,TA,Y,188,108,0,0,0,0,NA,NA,NA,0,7,2006,WD ,155000
20,RL,80,9600,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172,TA,TA,CBlock,TA,TA,No,Rec,698,Unf,0,534,1232,GasA,TA,Y,SBrkr,1232,0,0,1232,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1966,RFn,2,490,TA,TA,Y,0,224,0,0,0,0,NA,NA,NA,0,4,2010,WD ,142250
20,RL,70,9100,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,338,Rec,466,121,925,GasA,Ex,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,NA,Detchd,1965,Unf,1,429,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,117500
20,RL,70,9100,Pave,NA,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,521,LwQ,174,169,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1964,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,129900
20,RL,75,7875,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1961,Unf,2,456,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,9,2008,WD ,139950
20,RL,50,8000,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,GasA,Ex,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,132000
20,RL,70,8197,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506,Gd,TA,PConc,Gd,TA,No,GLQ,1188,Unf,0,292,1480,GasA,Ex,Y,SBrkr,1480,0,0,1480,1,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2003,RFn,2,620,TA,TA,Y,252,73,0,0,0,0,NA,MnPrv,Shed,300,2,2010,WD ,214000
20,RL,72,8872,Pave,NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,Gd,5,Typ,0,NA,Detchd,1992,Unf,2,576,TA,TA,Y,0,240,0,0,0,0,NA,NA,NA,0,12,2008,WD ,147000
20,RL,60,7436,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1960,1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,734,Unf,0,160,894,GasA,Gd,Y,SBrkr,894,0,0,894,1,0,1,0,2,1,TA,5,Typ,1,Po,Detchd,1988,Unf,2,396,TA,TA,Y,0,0,0,360,0,0,NA,GdWo,NA,0,8,2009,WD ,141500
20,RL,60,9000,Pave,NA,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,240,Unf,0,624,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1986,Unf,2,576,TA,TA,Y,200,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,130000
120,RL,34,5063,Pave,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,NA,NA,NA,0,4,2009,ConLw,207500
120,RL,34,5001,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,NA,NA,NA,0,7,2009,WD ,230000
120,RL,48,6472,Pave,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,500,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1451,1451,GasA,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008,RFn,2,539,TA,TA,Y,192,42,0,0,0,0,NA,NA,NA,0,4,2009,WD ,248500
120,RL,41,7132,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,NA,NA,NA,0,4,2010,WD ,205000
120,RL,44,6442,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,NA,NA,NA,0,10,2007,WD ,202500
120,RL,34,3903,Pave,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182,Gd,TA,PConc,Gd,TA,Av,ALQ,1030,Unf,0,272,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,1,0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005,RFn,2,631,TA,TA,Y,110,50,0,0,0,0,NA,NA,NA,0,5,2007,WD ,200000
120,RL,34,5381,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135,Gd,TA,PConc,Gd,TA,Av,ALQ,900,Unf,0,406,1306,GasA,Ex,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005,RFn,2,624,TA,TA,Y,170,63,0,0,0,0,NA,NA,NA,0,8,2009,WD ,196000
120,RL,34,5122,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135,Gd,TA,PConc,Gd,TA,Av,GLQ,881,Unf,0,425,1306,GasA,Ex,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005,RFn,2,624,TA,TA,Y,170,63,0,0,0,0,NA,NA,NA,0,3,2009,WD ,184500
120,RL,47,6904,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240,Gd,TA,PConc,Gd,TA,Av,ALQ,836,Unf,0,522,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,484,TA,TA,Y,192,36,0,0,0,0,NA,NA,NA,0,8,2009,WD ,213000
120,RL,41,6289,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256,Gd,TA,PConc,Gd,TA,Av,ALQ,762,Unf,0,600,1362,GasA,Ex,Y,SBrkr,1362,0,0,1362,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,460,TA,TA,Y,192,28,0,0,0,0,NA,NA,NA,0,6,2007,WD ,207000
120,RL,61,7577,Pave,NA,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256,Gd,TA,PConc,Gd,TA,Av,ALQ,20,Unf,0,1342,1362,GasA,Ex,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,460,TA,TA,Y,192,28,0,0,0,0,NA,NA,NA,0,6,2007,WD ,194700
120,RL,43,7052,Pave,NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,705,1364,GasA,Ex,Y,SBrkr,1364,0,0,1364,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,484,TA,TA,Y,192,36,0,0,0,0,NA,NA,NA,0,6,2006,WD ,185850
120,RM,59,8198,Pave,NA,Reg,Lvl,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004,RFn,2,484,TA,TA,Y,192,30,0,0,0,0,NA,NA,NA,0,7,2008,WD ,207000
